endTime,artistName,trackName,msPlayed
2023-09-05 15:11,Michael Jackson,Love Never Felt So Good,245984
2023-09-05 15:15,Kanye West,Flashing Lights,237474
2023-09-05 15:19,Kendrick Lamar,All The Stars (with SZA),232142
2023-09-05 15:22,Maroon 5,This Love,206171
2023-09-05 15:27,Daft Punk,One More Time,320326
2023-09-05 15:29,JAY-Z,Pump It Up (Freestyle),117712
2023-09-05 15:33,Mac Miller,The Spins,195832
2023-09-05 15:37,The Weeknd,The Hills,242208
2023-09-05 15:40,Drake,One Dance,173959
2023-09-05 15:43,Katy Perry,Hot N Cold,220184
2023-09-05 15:46,Gnarls Barkley,Crazy,177892
2023-09-05 15:49,JAY-Z,Lucifer,192034
2023-09-05 15:53,Travis Scott,goosebumps,243790
2023-09-05 15:58,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",260950
2023-09-05 16:03,J. Cole,No Role Modelz,292755
2023-09-05 16:07,Maroon 5,Payphone,231138
2023-09-05 16:11,Coldplay,Paradise,278678
2023-09-05 16:17,Childish Gambino,Redbone,326909
2023-09-05 16:20,JAY-Z,Numb / Encore,205707
2023-09-05 16:23,Bruno Mars,Treasure,178513
2023-09-05 16:26,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),205010
2023-09-05 16:30,Drake,Chicago Freestyle (feat. Giveon),220463
2023-09-05 16:35,Michael Jackson,Billie Jean,294180
2023-09-05 16:39,Fergie,Glamorous,246553
2023-09-05 16:43,Nelly Furtado,Say It Right,223059
2023-09-05 16:44,Future,Life Is Good (feat. Drake),37399
2023-09-05 17:56,Cacho Castaña,Si Te Agarro Con Otro Te Mato,905
2023-09-05 18:05,Cacho Castaña,Si Te Agarro Con Otro Te Mato,51362
2023-09-05 21:14,Canserbero,Maquiavélico,6335
2023-09-06 14:55,Daft Punk,Something About Us (Love Theme from Interstella 5555),134933
2023-09-06 14:58,Claptone,No Eyes - Radio Edit,204992
2023-09-06 15:01,Jamiroquai,You Give Me Something,199600
2023-09-06 15:05,The Weeknd,Can't Feel My Face,213520
2023-09-06 15:08,James Hype,Ferrari,186661
2023-09-06 15:12,Calvin Harris,Feel So Close - Radio Edit,206413
2023-09-06 15:14,Phil Fuldner,That Girl,148583
2023-09-06 15:17,FISHER,Atmosphere,182857
2023-09-06 15:21,Claptone,Before I Lose My Mind,205402
2023-09-06 15:24,Hayden James,Something About You,225181
2023-09-06 15:28,The Weeknd,Starboy,230453
2023-09-06 15:31,JADED,Welcome To The People,160669
2023-09-06 15:34,Calvin Harris,Promises (with Sam Smith),213309
2023-09-09 20:20,Oliver Dollar,Pushing On,35387
2023-09-09 20:23,Bad Gyal,Chulo pt.2,219333
2023-09-09 20:25,Marshmello,Tempo,107906
2023-09-09 20:29,YSY A,MI CIUDAD,220551
2023-09-09 20:32,Los Ángeles Azules,El Amor de Mi Vida,6649
2023-09-09 20:32,Feid,FERXXO 151,195653
2023-09-09 20:36,ROSALÍA,VAMPIROS,176590
2023-09-09 20:38,Maria Becerra,CORAZÓN VACÍO,67810
2023-09-09 20:38,Rels B,Solita y SueltAAA,1625
2023-09-09 20:40,Bad Bunny,La Difícil,163084
2023-09-09 20:42,Mora,PÓLVORA,125736
2023-09-10 15:12,Smash Mouth,All Star,200373
2023-09-10 15:15,The Weeknd,Blinding Lights,200040
2023-09-10 15:18,Linkin Park,Numb,4318
2023-09-10 15:18,Linkin Park,Numb,185586
2023-09-10 15:18,Red Hot Chili Peppers,Scar Tissue,250
2023-09-10 15:22,Red Hot Chili Peppers,Scar Tissue,215906
2023-09-10 15:26,Gorillaz,Feel Good Inc.,222640
2023-09-10 15:29,"Earth, Wind & Fire",September,216022
2023-09-10 15:34,Daft Punk,Digital Love,301373
2023-09-10 15:37,Creedence Clearwater Revival,Fortunate Son,140773
2023-09-10 15:39,Linkin Park,In the End,22732
2023-09-10 15:39,System Of A Down,Chop Suey!,105366
2023-09-10 15:41,Blur,Song 2 - 2012 Remaster,1439
2023-09-10 15:41,Red Hot Chili Peppers,Otherside,97454
2023-09-10 15:41,Nickelback,How You Remind Me,2786
2023-09-10 15:41,Avril Lavigne,Complicated,812
2023-09-10 15:55,The Outfield,Your Love,216466
2023-09-10 15:56,Linkin Park,What I've Done,26259
2023-09-10 16:00,Red Hot Chili Peppers,Under the Bridge,264306
2023-09-10 16:03,Portugal. The Man,Feel It Still,163253
2023-09-10 16:05,Michael Jackson,Black or White,168581
2023-09-10 16:06,Elton John,I'm Still Standing,32960
2023-09-10 16:10,Coolio,Gangsta's Paradise,240693
2023-09-10 16:11,Linkin Park,Bleed It Out,54742
2023-09-10 16:15,Red Hot Chili Peppers,By the Way,216933
2023-09-10 16:16,Joan Jett & the Blackhearts,I Love Rock 'N Roll,84881
2023-09-10 16:19,Papa Roach,Last Resort,199906
2023-09-10 16:20,The Beatles,Here Comes The Sun - Remastered 2009,10665
2023-09-10 16:30,Evanescence,Bring Me To Life,51776
2023-09-11 02:24,Emilia,GTA.mp3,47423
2023-09-11 02:25,Central Cee,LET GO,109695
2023-09-11 02:26,Quevedo,Columbia,14293
2023-09-11 02:27,Sainté,03',82005
2023-09-11 02:28,Kanye West,True Love,51861
2023-09-11 02:30,Dillon Francis,Goodies - Knock2 Remix,96277
2023-09-11 02:32,Phil Fuldner,That Girl,148583
2023-09-11 02:33,Doja Cat,Paint The Town Red,27620
2023-09-11 02:35,Oliver Dollar,Pushing On,141280
2023-09-11 02:38,JADED,Welcome To The People,160669
2023-09-11 02:41,Hayden James,Just A Lover,6955
2023-09-11 02:41,Jack Back,(It Happens) Sometimes,202276
2023-09-12 00:02,Nicki Nicole,Wapo Traketero - El Paredon Live Session,4710
2023-09-12 00:05,Nicki Nicole,Wapo Traketero - El Paredon Live Session,181870
2023-09-12 00:06,Paco Amoroso,Ángel de la Noche,99766
2023-09-12 00:07,NATHY PELUSO,DELITO,39732
2023-09-12 00:10,Rels B,No Se Perdona,183610
2023-09-12 00:12,WOS,OKUPA,143000
2023-09-12 00:14,lisandro skar,q haces?,71190
2023-09-12 00:16,C.R.O,Beso Amargo,122127
2023-09-12 00:21,Paco Amoroso,Mi Deseo,175609
2023-09-12 13:30,NATHY PELUSO,BUENOS AIRES,240315
2023-09-12 13:33,Paco Amoroso,Mi Deseo,175609
2023-09-12 13:36,Rels B,A Mí,209680
2023-09-12 13:39,Bhavi,LADO A LADO,184701
2023-09-12 13:42,Dillom,LA PRIMERA,199055
2023-09-12 13:43,3AM,Disfruto: Challenge,27657
2023-09-12 13:46,Dillom,PELOTUDA,185905
2023-09-12 13:48,Dillom,DEMIAN,112076
2023-09-12 13:51,Dillom,POST MORTEM,159326
2023-09-12 13:54,Dillom,BICICLETA,207646
2023-09-12 13:55,Dillom,DUO,42662
2023-09-12 13:57,Dillom,PISO 13,119136
2023-09-12 14:00,Dillom,SIDE,191438
2023-09-12 14:03,Dillom,COACH,177575
2023-09-12 14:04,Dillom,BOHEMIAN GROOVE SKIT,60772
2023-09-12 14:07,Dillom,OPA,169824
2023-09-12 14:08,Dillom,RILI RILI,74199
2023-09-12 16:55,Dillom,TODA LA GENTE,116003
2023-09-12 16:57,Dillom,REALITY,131832
2023-09-12 17:55,Dillom,ROCKETPOWERS,125083
2023-09-14 19:01,Kavinsky,Nightcall,257320
2023-09-14 19:05,French 79,Lovin' Feeling,204933
2023-09-14 19:08,Jungle,Busy Earnin',181772
2023-09-14 19:11,Parcels,Overnight,219604
2023-09-14 19:13,Tame Impala,Nangs,107533
2023-09-14 19:17,Aaron Smith,Dancin (feat. Luvli) - Krono Remix,198053
2023-09-14 19:20,Two Door Cinema Club,What You Know,191706
2023-09-14 19:24,Empire Of The Sun,We Are The People,267373
2023-09-14 19:28,Myd,The Sun,207373
2023-09-14 19:30,DVRST,Close Eyes,132346
2023-09-14 19:34,Tame Impala,Elephant,146093
2023-09-16 04:00,MGMT,Electric Feel,229640
2023-09-16 04:03,Parov Stelar,All Night,166613
2023-09-16 04:06,Phoenix,1901,193106
2023-09-16 04:11,The Blaze,TERRITORY,276373
2023-09-16 04:15,Peter Bjorn and John,Young Folks,276693
2023-09-16 04:19,alt-J,Breezeblocks,227080
2023-09-16 04:20,Gorillaz,Rhinestone Eyes,45557
2023-09-16 04:21,Vendredi sur Mer,La femme à la peau bleue,17941
2023-09-16 04:24,Rabea Massaad,Nano Attack,16000
2023-09-16 04:24,Polyphia,G.O.A.T.,215998
2023-09-16 04:28,Daft Punk,Infinity Repeating (2013 Demo) [feat. Julian Casablancas+The Voidz],239213
2023-09-16 17:42,Claptone,Before I Lose My Mind,156553
2023-09-16 17:45,Oliver Dollar,Pushing On,11315
2023-09-16 17:45,Kazy Lambist,On You,197400
2023-09-16 17:49,The Blaze,EYES,212853
2023-09-16 17:52,Agoria,You’re Not Alone,169041
2023-09-16 17:55,Claptone,Leave Your Light On,195967
2023-09-16 17:58,Patrick Lite,I Love You,158086
2023-09-16 19:02,Kazy Lambist,Love Song (feat. Glasses),170868
2023-09-16 19:03,Alé Kumá,En Su Lugar,75386
2023-09-16 19:06,Emilia,GTA.mp3,26406
2023-09-16 19:06,Myke Towers,LALA,1365
2023-09-16 19:06,Quevedo,Columbia,186000
2023-09-16 19:06,Maria Becerra,CORAZÓN VACÍO,1322
2023-09-16 19:06,Grupo Frontera,OJITOS ROJOS,1813
2023-09-16 19:07,Los Ángeles Azules,El Amor de Mi Vida,1343
2023-09-16 19:07,LIT killah,Los del Espacio,1514
2023-09-16 19:07,Big One,Un Finde | CROSSOVER #2,1258
2023-09-16 19:07,Big One,Mentiras | CROSSOVER #3,1514
2023-09-16 19:09,FMK,Salgo a Bailar,1322
2023-09-16 19:09,JHAYCO,Holanda,130965
2023-09-16 19:09,Bad Gyal,Chulo pt.2,1920
2023-09-16 19:12,Bad Gyal,Chulo pt.2,219333
2023-09-16 19:13,FMK,Salgo a Bailar,15537
2023-09-16 19:59,Emilia,No_se_ve.mp3,1088
2023-09-16 19:59,Luck Ra,Ya No Vuelvas (Versión Cuarteto),1514
2023-09-16 19:59,YSY A,FLECHAZO EN EL CENTRO,682
2023-09-16 19:59,Maria Becerra,ADIÓS,3072
2023-09-16 20:02,Feid,CLASSY 101,195986
2023-09-16 20:05,The La Planta,DISCOTEKA (feat. Locura Mix),166798
2023-09-16 20:06,Nicki Nicole,DISPARA ***,1343
2023-09-16 20:06,KAROL G,QLONA,46271
2023-09-16 20:06,Big One,En La Intimidad | CROSSOVER #1,2240
2023-09-16 20:06,Emanero,ATORRANTE - con Los Palmeras,3626
2023-09-16 20:09,KAROL G,MI EX TENÍA RAZÓN,0
2023-09-16 20:09,BM,DIME SI ERES FELIZ VOL.2,146495
2023-09-16 20:09,Ke Personajes,Pobre Corazón - En Vivo,2880
2023-09-16 20:09,Alan Gomez,Luck Ra | Mission 15,1237
2023-09-16 20:09,Tiago PZK,Me Enteré,1471
2023-09-16 20:12,Mesita,Una Foto,1216
2023-09-16 20:12,Nicki Nicole,8 AM,2368
2023-09-16 20:12,Alan Gomez,BM | Mission 18,157055
2023-09-16 20:12,Mesita,Dale Mecha,1749
2023-09-16 20:12,Yahritza Y Su Esencia,Frágil,6570
2023-09-16 20:12,Yng Lvcas,La Bebe - Remix,1813
2023-09-16 20:12,BM,M.A (Mejores Amigos),11584
2023-09-16 20:14,El Jordan 23,Cabaña,117909
2023-09-16 20:15,DJ Tao,BM | DJ TAO Turreo Sessions #17,48981
2023-09-16 22:48,Ke Personajes,Otro Día Más,77717
2023-09-16 22:50,Orient,Chiki Ta,114490
2023-09-16 22:52,Quarterhead,You Will See,143374
2023-09-16 22:55,CASSIMM,In My Mind,198454
2023-09-16 22:59,Fab Massimo,Once Again,204094
2023-09-16 23:02,Hood Rich,Sun Is High,184761
2023-09-16 23:05,Mousse T.,Horny - YouNotUs Club Version,180878
2023-09-16 23:08,Spencer Arnold,Don't Tell - Radio Edit,156595
2023-09-16 23:11,JØRD,Curious,185625
2023-09-16 23:13,Drop The Cheese,Papi Chulo,143040
2023-09-16 23:16,Fab Massimo,Break Me,204875
2023-09-16 23:20,Karim Soliman,WEPA,204651
2023-09-16 23:23,RICHIE ROZEX,Mirame,154960
2023-09-16 23:25,Alfie Cridland,Respect,137812
2023-09-16 23:28,Kideko,Dingdading,175238
2023-09-16 23:31,VOLAC,To The Floor,181877
2023-09-16 23:33,Movada,Push It (feat. Lena Leon),129159
2023-09-16 23:36,Kyle Watson,Easy Tiger,206456
2023-09-16 23:40,Kisch,Paparazzi,188160
2023-09-16 23:43,Roxe,Cubano,186732
2023-09-16 23:46,James Hype,Number 1,145200
2023-09-16 23:49,Mau P,Your Mind Is Dirty,198799
2023-09-16 23:58,VOLAC,Invisible Kid,189921
2023-09-17 00:01,Chapter & Verse,You Talkin',167598
2023-09-17 00:04,Claptone,The Big Easy,185519
2023-09-17 00:06,Cloonee,Fine Night,161723
2023-09-17 00:09,Tom Budin,Rabbit Hole,141093
2023-09-17 00:12,Matroda,My Mind,176692
2023-09-17 00:15,Chris Lake,More Baby,175856
2023-09-17 00:18,Viot,FMF - Bruno Furlan Remix,204957
2023-09-19 13:28,Claptone,I Write Your Name,6548
2023-09-19 13:31,Claptone,I Write Your Name,215799
2023-09-19 13:36,WhoMadeWho,Heads Above,261104
2023-09-19 13:39,Hayden James,Just A Lover,170685
2023-09-19 13:42,Anja Schneider,All I See - Radio Edit,211892
2023-09-19 13:46,Chris Lake,Turn off the Lights - Cages Remix,208824
2023-09-19 13:49,Claptone,Drop The Pressure,180948
2023-09-19 13:52,The Blaze,JUVENILE,203657
2023-09-19 13:55,Ferreck Dawn,By My Side (feat. Anthony Valadez),157917
2023-09-19 13:58,Hayden James,Something About You,225136
2023-09-19 14:01,Dennis Ferrer,Whisper (with James Yuill),159992
2023-09-19 15:30,Claptone,Your Body (In the Rain),150513
2023-09-19 23:34,Noizu,Vogue,192187
2023-09-19 23:37,BYOR,Whistle,188160
2023-09-19 23:40,Tom Budin,Supersonic,169658
2023-09-19 23:43,Leandro Da Silva,Cancion Del Mariachi,166299
2023-09-19 23:45,Wahlstedt,Rock This,156290
2023-09-19 23:48,Galoski,I've Been Thinking,142258
2023-09-19 23:51,Tim Hox,Daci,7960
2023-09-19 23:51,GOSIOU,Gotta Have U,152160
2023-09-19 23:54,Sonny Fodera,Asking (feat. Clementine Douglas) - Joshwa Remix,181753
2023-09-19 23:57,Kayote,Rakata,137419
2023-09-20 00:00,BURNR,Bad Girl,187125
2023-09-20 00:02,Tobtok,So Good,163555
2023-09-20 00:05,Sammy Porter,Inta Outta,140952
2023-09-20 00:05,Leandro Da Silva,Yo Tambien - (AtcG Remix),39515
2023-09-21 21:31,Empire Of The Sun,We Are The People,267373
2023-09-21 21:34,Breakbot,Baby I'm Yours,215506
2023-09-21 21:37,Dennis Lloyd,Nevermind,156600
2023-09-21 21:42,Daft Punk,Digital Love,301373
2023-09-21 21:45,The Weeknd,Can't Feel My Face,213520
2023-09-21 21:49,Calvin Harris,Sweet Nothing (feat. Florence Welch),212560
2023-09-21 21:54,Bronski Beat,Smalltown Boy,302413
2023-09-21 21:57,Portugal. The Man,Feel It Still,163253
2023-09-21 22:00,Gorillaz,Feel Good Inc.,222640
2023-09-21 22:03,Flume,The Difference,139662
2023-09-21 22:06,Jungle,All Of The Time,182040
2023-09-21 22:10,Paradis,Toi Et Moi,220853
2023-09-21 22:13,Empire Of The Sun,Walking On A Dream,198440
2023-09-21 22:16,Calvin Harris,Feel So Close - Radio Edit,206413
2023-09-21 22:17,Dua Lipa,Be the One,13350
2023-09-21 22:19,Flume,Holdin On,154414
2023-09-21 22:22,Disclosure,Omen - Radio Edit,196817
2023-09-21 22:25,Klaxons,Golden Skans,165120
2023-09-21 22:28,Bob Sinclar,World Hold on (Children of the Sky) [Radio Edit],175448
2023-09-22 22:47,Empire Of The Sun,We Are The People,810
2023-09-22 22:47,Dennis Lloyd,Nevermind,469
2023-09-22 22:52,Empire Of The Sun,We Are The People,267373
2023-09-22 22:54,Dennis Lloyd,Nevermind,156600
2023-09-22 22:58,Breakbot,Baby I'm Yours,215506
2023-09-22 23:03,Daft Punk,Digital Love,301373
2023-09-22 23:06,Calvin Harris,Sweet Nothing (feat. Florence Welch),212560
2023-09-22 23:10,The Weeknd,Can't Feel My Face,213520
2023-09-22 23:14,Gorillaz,Feel Good Inc.,222640
2023-09-22 23:19,Bronski Beat,Smalltown Boy,302413
2023-09-22 23:21,Portugal. The Man,Feel It Still,163253
2023-09-22 23:24,Flume,The Difference,139662
2023-09-22 23:27,Jungle,All Of The Time,182040
2023-09-22 23:30,The Whitest Boy Alive,Burning,191173
2023-09-22 23:33,Dua Lipa,Be the One,202914
2023-09-23 02:50,Empire Of The Sun,Walking On A Dream,198440
2023-09-23 02:51,Avicii,Addicted To You,47529
2023-09-23 02:51,Avicii,Addicted To You,874
2023-09-23 02:53,Niack,Na Raba Toma Tapão,117866
2023-09-23 02:56,MC Kaique da VP,Taca a Xereca pra Mim,162538
2023-09-23 03:59,MC Kevinho,Olha A Explosão,148586
2023-09-23 04:03,Ariana Grande,Love Me Harder,236133
2023-09-23 04:06,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466
2023-09-23 04:10,The Weeknd,False Alarm,220306
2023-09-23 04:14,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-09-23 04:17,Gesaffelstein,Lost in the Fire (feat. The Weeknd),202093
2023-09-23 04:22,The Weeknd,Double Fantasy (with Future),268235
2023-09-23 04:25,ROSALÍA,LA FAMA,188106
2023-09-23 04:54,Swedish House Mafia,Moth To A Flame (with The Weeknd),194931
2023-09-23 18:37,Sorai,blurred,109218
2023-09-23 18:39,Stacy Bridge,visions,138476
2023-09-23 18:42,Hammocks & Lime,Bar Breeze,134495
2023-09-23 18:43,Somebody's Son,Humble Thoughts,88685
2023-09-23 18:45,Byz Playground,Resurrected,126225
2023-09-23 18:47,Cmd q,Blueprints,139550
2023-09-23 18:50,ohlos,Newfoundland,169411
2023-09-23 18:52,wovels tune,On Empty,128010
2023-09-23 18:54,Astrocats,Andromeda,117882
2023-09-23 18:57,Lab Progression,Yesterday's Tomorrow,140432
2023-09-23 18:58,Soulflu,high above,102374
2023-09-23 19:01,Lazlow,Indigo,134250
2023-09-23 19:03,enix lee,series one,147289
2023-09-23 19:05,Loomington,Fresh 6.8?,116701
2023-09-23 19:07,Protier,Vibe Check,133571
2023-09-23 19:10,Mount Dreamer,Sugar Kane,142085
2023-09-23 19:12,H I K E,yo!,120169
2023-09-23 19:14,Muddy Mudd,fromain,122179
2023-09-23 19:16,Kisiaria,Nightrider,117527
2023-09-23 19:18,Wavy Naps,Hope even more,127712
2023-09-23 19:20,Nacho Datúr,Rododendron,129473
2023-09-23 19:21,LOFI FRAN,On The Ropes,84000
2023-09-23 19:23,Rosa Mahoney,Guidance,137143
2023-09-23 19:26,bdazzled.,fantasize,145491
2023-09-23 19:28,Burrito Eats,Who Are We,104970
2023-09-23 19:30,Chilou,Simple Solitude,153658
2023-09-23 19:33,Vanilla Beach,Lemme Just Sunbleach (All Day All Night),172956
2023-09-23 19:34,BluntOne,Do or Donut,81409
2023-09-23 19:36,Oatmello,Past Times,109939
2023-09-23 19:40,Moon Cheese,Inner Peace,232385
2023-09-23 19:42,Vincent Rayn,Daylight,137163
2023-09-23 19:45,_tag,ting,125746
2023-09-23 21:38,DJ Jeeh FDC,Forte Forte de Lacoste - Pra Começar o Final de Semana,182769
2023-09-23 21:38,Soft Vessels,Sea of Thoughts,41631
2023-09-23 21:41,DJ Katrip,Na Contramão,164826
2023-09-23 21:43,Mc Paiva ZS,01 Não É 02,128503
2023-09-23 21:46,Veigh,Engana Dizendo Que Ama,188497
2023-09-23 21:48,Syon Trio,Gimme Gimme / Baile do Cinga,96000
2023-09-23 21:50,DJ RENAN DA BL,Eu Vou Cair na Noite,125422
2023-09-23 21:52,Kyan,brinks!,155076
2023-09-23 21:55,Mc IG,"Faz Completo, Chefe",127228
2023-09-23 21:57,KayBlack,Licor 43,142470
2023-09-23 22:00,Vulgo FK,2023,178407
2023-09-23 22:02,MC Xenon,Sem Aliança no Dedo,120461
2023-09-23 22:04,Veigh,Mandraka,122177
2023-09-23 22:07,Mc Kevin,Coração na Geladeira 2,144000
2023-09-23 22:18,Mc Paiva ZS,Bagulho Louco,83218
2023-09-23 22:20,KayBlack,Freestyle,149699
2023-09-24 04:56,Empire Of The Sun,We Are The People,8554
2023-09-24 17:22,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",259493
2023-09-24 17:27,Antonio Vivaldi,"Nisi Dominus, RV 608 - Arr. Cello: 4. Cum dederit dilectis suis (Arr. Cello)",314386
2023-09-24 17:32,Ólafur Arnalds,Reminiscence,268146
2023-09-24 17:34,Manuel Blancafort,7 Peces de joventut (Youthful Pieces): Record,146880
2023-09-24 17:37,Jean Rondeau,Rondeau: Paula,161560
2023-09-24 17:40,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Var. 21",195243
2023-09-24 17:48,Philip Glass,Orphée Suite: VI. Orphée's Return,471826
2023-09-24 17:52,Franz Schubert,"Auf dem Wasser zu singen, D. 774 - Transcription: Franz Liszt, Searle 558 No. 2",232440
2023-09-24 17:57,Antonín Dvořák,"Serenade for Strings in E Major, Op. 22, B. 52: IV. Larghetto",295218
2023-09-24 17:59,Philip Glass,The Truman Show: Truman Sleeps - Short Version,160453
2023-09-24 18:02,Carl Philipp Emanuel Bach,"Württemberg Sonatas / Sonata No. 4 in B-Flat Major, H. 32: II. Andante",180880
2023-09-24 18:08,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",315426
2023-09-24 18:13,Joep Beving,Nocturnal,312757
2023-09-24 18:16,George Frideric Handel,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",207266
2023-09-24 18:21,Henry Purcell,"Music for a While (from Oedipus, Z. 583)",250933
2023-09-24 18:27,Johannes Brahms,"Symphony No. 3 in F Major, Op. 90 (version for piano 4 hands): III. Un poco allegretto",365040
2023-09-24 18:30,Gabriel Fauré,"Requiem, Op. 48:IV. Pie Jesu (Arr. for Piano)",189800
2023-09-24 18:35,Ludovico Einaudi,Experience,315426
2023-09-24 18:39,Franz Schubert,"Schubert: Sonata in A Minor, D. 821 ""Arpeggione"": II. Adagio",220813
2023-09-24 18:43,Steven Isserlis,"Cello Sonata in D Major, Op. 17: II. Andante tranquillo",270560
2023-09-24 18:46,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",184853
2023-09-24 18:50,Clara Schumann,"3 Romances, Op. 22: No. 1, Andante molto (Arr. Knoth for Cello and Piano)",190866
2023-09-24 18:51,Frédéric Chopin,"24 Préludes, Op. 28: No. 4 in E Minor",111306
2023-09-24 18:54,Domenico Cimarosa,Sonata No. 42 in D Minor (Arr. Ólafsson),143531
2023-09-24 18:59,Claude Debussy,"Suite bergamasque, L. 75: III. Clair de lune",294960
2023-09-24 19:05,Max Richter,On the Nature of Daylight,371746
2023-09-24 19:10,Erik Satie,Gnossienne No. 1,296480
2023-09-24 19:15,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",293146
2023-09-24 19:19,Carlos Cipa,Today and it’s gone (Munich Session),258000
2023-09-24 19:23,Robert Schumann,"3 Romanzen, Op. 28: No. 2 in F-Sharp Major (Einfach)",230180
2023-09-24 19:28,Frédéric Chopin,"Nocturne No. 1 in B flat minor, Op. 9 No. 1",334053
2023-09-24 19:39,Robert Schumann,"Symphony No. 2 in C Major, Op. 61: III. Langsam",606800
2023-09-24 19:42,Edvard Grieg,"Peer Gynt-Suite Nr. 1, Op. 46: III. Anitra's Dance",202240
2023-09-24 19:44,Johann Sebastian Bach,"Siciliano (After ""Erbarme dich"" from Matthäus-Passion, BWV 244, No. 39)",125200
2023-09-24 19:47,Jóhann Jóhannsson,A Model of the Universe,172444
2023-09-24 19:48,Felix Rösch,Humming Bird Rework,39743
2023-09-25 14:25,Bizarrap,"Peso Pluma: Bzrp Music Sessions, Vol. 55",84173
2023-09-25 19:09,Sorai,blurred,10425
2023-09-25 19:12,Haltura Arnadottir,Number Games,167524
2023-09-25 19:14,Andrew Oye,Humane,153582
2023-09-25 19:18,Broken Legacy,What You Were Looking For,200235
2023-09-25 19:20,Golden Horses,taming the tiger,137067
2023-09-25 19:23,Woven Hearts,Bridges,165458
2023-09-25 19:25,Silje Månsson,Drifting,123353
2023-09-25 19:28,Tim Gourolis,Once I Dreamed,192047
2023-09-25 19:31,Philó,Canvas,156129
2023-09-25 19:33,Imber Sun,Sharing is Caring,131591
2023-09-25 19:35,Search For Atlantis,The End Is The Beginning,136442
2023-09-25 19:38,Shape Of Our Dreams,save the date,164454
2023-09-25 19:41,Astronaut In The Desert,lone cowboy,155076
2023-09-25 19:43,Jacob Yoffee,With Resolve,129761
2023-09-25 19:45,Beau Projet,Curiosity,155820
2023-09-25 19:48,Broken Legacy,In Due Time,166334
2023-09-25 19:51,Niveous,circles,152308
2023-09-26 04:12,La Vela Puerca,Burbujas,8853
2023-09-26 04:12,Juanes,La Bilirrubina,51008
2023-09-27 04:19,Bon Bruit,Beginnings,114335
2023-09-27 04:19,Kavinsky,Nightcall,10133
2023-09-27 04:24,Daft Punk,Digital Love,301373
2023-09-27 04:28,Gorillaz,Feel Good Inc.,222640
2023-09-27 04:32,Metronomy,The Look,277653
2023-09-27 04:35,Gnarls Barkley,Crazy,177933
2023-09-27 04:39,Foster The People,Pumped Up Kicks,239600
2023-09-27 04:40,Breakbot,Baby I'm Yours,42897
2023-09-28 19:19,Jungle,Busy Earnin',181772
2023-09-28 19:22,Empire Of The Sun,Walking On A Dream,198440
2023-09-28 19:26,Myd,The Sun,207373
2023-09-28 19:30,Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248413
2023-09-28 19:34,Metronomy,The Look,277653
2023-09-28 19:38,Gorillaz,Andromeda (feat. DRAM),197546
2023-09-28 19:41,Flume,Drop The Game,221894
2023-09-28 19:45,Two Door Cinema Club,What You Know,191706
2023-09-28 19:47,DVRST,Close Eyes,132346
2023-09-28 19:52,Daft Punk,Digital Love,301373
2023-09-28 19:55,Empire Of The Sun,Alive,204546
2023-09-28 19:58,Parov Stelar,All Night,166613
2023-09-28 20:02,Flight Facilities,Crave You,234776
2023-09-28 20:05,The xx,Crystalised,201946
2023-09-28 20:09,The Black Keys,Lonely Boy,193653
2023-09-28 20:13,Daft Punk,Face to Face,240173
2023-09-28 20:16,Empire Of The Sun,Half Mast,234360
2023-09-28 20:20,Gorillaz,Feel Good Inc.,222640
2023-09-28 20:23,The xx,Intro,5790
2023-09-28 20:23,alt-J,Tessellate,181400
2023-09-29 15:34,Dillom,LA PRIMERA,199055
2023-09-29 15:34,Dillom,HEGEMONICA,11610
2023-09-29 15:37,Dillom,PELOTUDA,185905
2023-09-29 15:39,Dillom,DEMIAN,112076
2023-09-29 15:42,Dillom,POST MORTEM,159326
2023-09-29 15:45,Dillom,BICICLETA,207646
2023-09-29 15:46,Dillom,DUO,42662
2023-09-29 15:48,Dillom,PISO 13,119136
2023-09-29 15:51,Dillom,SIDE,191438
2023-09-29 15:54,Dillom,BOHEMIAN GROOVE SKIT,11548
2023-09-29 15:54,Dillom,COACH,177575
2023-09-29 16:00,Dillom,OPA,101781
2023-09-29 20:23,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206200
2023-09-29 20:23,Babasonicos,Risa,4606
2023-09-29 20:26,Sumo,No Tan Distintos,9010
2023-09-29 20:26,Los Abuelos De La Nada,Mil Horas,168344
